date,exchange,code,name
Nov 15th 2024,NASDAQ,SGH,Smart Global Holdings
Nov 15th 2024,NASDAQ,WESTW,Westrock Coffee
Nov 14th 2024,NYSEARCA,WUSA_old1,Simplify Exchange Traded Funds
Nov 14th 2024,NASDAQ,IXAQW,IX Acquisition Corp. Warrant
Nov 14th 2024,NYSEMKT,VCAFX,VCAFX
May 1st 2024,NYSE,PGSS,Pegasus Digital Mobility Acquisition
Apr 27th 2024,NASDAQ,NGMS,NeoGames
Apr 27th 2024,NASDAQ,SECO,Secoo Holding
Apr 25th 2024,NASDAQ,USCT,Roth CH Acquisition
Apr 24th 2024,NYSEARCA,FEEM,FlexShares Trust - FlexShares ESG & Climate Emerging Markets Core Index Fund
Apr 23rd 2024,NYSEARCA,SPXB,ProShares Trust - ProShares S&P 500 Bond ETF
Apr 23rd 2024,NYSE,DSAQ,Direct Selling Acquisition
Apr 23rd 2024,NASDAQ,CSML,IndexIQ ETF Trust - IQ U.S. Small Cap ETF
Apr 23rd 2024,NYSEARCA,ULTR,IndexIQ Active ETF Trust - IQ MacKay Ultra Short Duration ETF
Apr 20th 2024,NYSE,PORT,Southport Acquisition
Apr 20th 2024,NYSE,MDC,M.D.C. Holdings
Apr 20th 2024,NYSE,KAMN,Kaman
Apr 19th 2024,NYSE,CBD,Companhia Brasileira De Distribuicao. - ADR (Ordinary Shares)
Apr 19th 2024,NYSEMKT,ATCH,AtlasClear Holdings
Apr 19th 2024,NASDAQ,GGE,Green Giant
Apr 19th 2024,NYSE,HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund
Nov 16th 2025,NASDAQ,SLMWF,SLMWF
Nov 16th 2025,NYSEMKT,KNW,Know Labs
Nov 16th 2025,NYSE,WNS,WNS Holdings
Nov 15th 2025,NYSE,ARIS,Aris Water Solutions
Nov 14th 2025,NASDAQ,GLADZ,Gladstone Capital Corporation 7.75% Notes due 2028
Nov 14th 2025,NASDAQ,CURIW,CuriosityStream
Nov 14th 2025,NASDAQ,NEHC,New Era Helium Inc Common Stock
Nov 14th 2025,NASDAQ,AVDX,AvidXchange Holdings
Nov 14th 2025,NYSE,JEQ,Aberdeen Japan Equity Fund
Nov 14th 2025,NYSE,PHD,Pioneer Floating Rate Trust
Nov 13th 2025,NYSEMKT,AMUN,Abrdn Ultra Short Muncipal Income Active ETF
Nov 13th 2025,NASDAQ,VINOQ,Gaucho Group Holdings
Nov 13th 2025,NYSEMKT,EASY,Liberty One Defensive Dividend Growth ETF
Mar 17th 2023,NYSE,SWX,Southwest Gas Holdings
Mar 17th 2023,NYSE,CVEO,Civeo
Mar 17th 2023,NYSE,AMX,America Movil S.A.B.DE C.V. - ADR - Series L
Mar 16th 2023,NYSE,DO,Diamond Offshore Drilling
Mar 16th 2023,NYSEARCA,UBCB,ETF Opportunities Trust - UBC Algorithmic Fundamentals ETF
Mar 16th 2023,NYSE,BBWI,Bath & Body Works
Mar 16th 2023,NYSE,IFS,Intercorp Financial Services
Mar 16th 2023,NYSE,WQGA,World Quantum Growth Acquisition
Mar 16th 2023,NYSE,OI,O-I Glass
Mar 16th 2023,NYSE,KODK,Eastman Kodak
Mar 16th 2023,NASDAQ,HUBC,Hub Cyber Security
Mar 16th 2023,NASDAQ,VLDR,Velodyne Lidar
Mar 15th 2023,NYSEMKT,ADRA,Adara Acquisition
Mar 15th 2023,NASDAQ,SCOB,ScION Tech Growth II
Mar 12th 2023,NYSE,BACA,Berenson Acquisition Corp I
Mar 11th 2023,NYSE,GSQD,G Squared Ascend I
Mar 11th 2023,NASDAQ,VCSA,Vacasa
Mar 11th 2023,NASDAQ,MTCR,Metacrine
Mar 11th 2023,NASDAQ,QUMU,Qumu
Jun 5th 2025,NYSEMKT,SCCF,Sachem Capital Corp. 7.125% Note
Jun 5th 2025,NYSEMKT,YCBD.P.A,YCBD-P-A
Jun 5th 2025,NYSEMKT,CVM,CEL-SCI
Jun 5th 2025,NYSE,GPMT.PA,Granite Point Mortgage Trust
Nov 11th 2024,NYSEARCA,AFTY,Pacer CSOP FTSE China A50 ETF
Nov 11th 2024,NYSEMKT,MIMOQ,Airspan Networks Holdings
Nov 11th 2024,NYSEARCA,ALUM,USCF ETF Trust
Nov 11th 2024,NASDAQ,QLI,Qilian International Holding Group
Nov 11th 2024,NASDAQ,GECCM,Great Elm Capital Corp. - 6.75%
Nov 10th 2024,NYSEMKT,ADRT,Ault Disruptive Technologies
Nov 10th 2024,NASDAQ,XFINU,ExcelFin Acquisition Corp Unit
Nov 10th 2024,NASDAQ,XFIN,ExcelFin Acquisition
Nov 10th 2024,NASDAQ,FIAC,Focus Impact Acquisition
Nov 9th 2024,NYSEARCA,YHNAR,YHN Acquisition I Limited Right
Nov 9th 2024,NYSEARCA,MOOV,Moove Lubricants Holdings
Nov 9th 2024,NASDAQ,ZLSWU,Zalatoris II Acquisition
Feb 27th 2025,NYSE,PFIX,Simplify Interest Rate Hedge ETF
Nov 13th 2025,NYSEMKT,GPT,Intelligent Alpha Atlas ETF
Nov 13th 2025,NYSEMKT,HYP,Golden Eagle Dynamic Hypergrowth ETF
Apr 17th 2024,NASDAQ,BCEL,Atreca
Apr 15th 2024,NYSEARCA,GLIF,AGF Investments Trust - AGF Global Infrastructure ETF
Apr 15th 2024,NYSEARCA,IRBA,Litman Gregory Funds Trust - iMGP RBA Responsible Global Allocation ETF
Apr 12th 2024,NYSE,LEJU,Leju Holdings
Apr 12th 2024,NASDAQ,ACOR,Acorda Therapeutics
Apr 11th 2024,NASDAQ,EIGR,Eiger BioPharmaceuticals
Apr 11th 2024,NYSE,MFV,MFS Special Value Trust
Apr 10th 2024,NYSE,IRRX,Integrated Rail and Resources Acquisition
Apr 9th 2024,NASDAQ,SCTL,Societal CDMO
Apr 8th 2024,NASDAQ,INDP,Indaptus Therapeutics
Apr 8th 2024,NASDAQ,GMDA,Gamida Cell
Apr 8th 2024,NASDAQ,NGM,Ngm Biopharmaceuticals
Apr 5th 2024,NASDAQ,CASA,Casa Systems
May 28th 2025,NASDAQ,BECN,Beacon Roofing Supply
May 28th 2025,NASDAQ,AVTE,Aerovate Therapeutics
Aug 19th 2023,NYSE,LSI,Life Storage Inc - Registered Shares
Aug 19th 2023,NASDAQ,FFWM,First Foundation
Aug 19th 2023,NASDAQ,VBOC,Viscogliosi Brothers Acquisition
Aug 18th 2023,NYSEARCA,EQOP,Natixis ETF Trust II - Natixis U.S. Equity Opportunities ETF
Aug 18th 2023,NYSE,PSA,Public Storage
Aug 18th 2023,NYSE,NS,Nustar Energy L P
Aug 18th 2023,NASDAQ,ARDS,Aridis Pharmaceuticals
Aug 17th 2023,NASDAQ,MLVF,Malvern Bancorp
Aug 17th 2023,NASDAQ,TESS,Tessco Technologies
Aug 16th 2023,NYSEARCA,ERM,First Trust Exchange-Traded Fund III - EquityCompass Risk Manager ETF
Aug 16th 2023,NASDAQ,FMIV,Forum Merger IV
Aug 16th 2023,NASDAQ,BICK,First Trust Exchange-Traded Fund III - First Trust BICK Index Fund
Aug 16th 2023,NASDAQ,ARYE,ARYA Sciences Acquisition Corp V
Aug 13th 2023,NYSEARCA,SILX,ETF Managers Trust - ETFMG Prime 2X Daily Junior Silver Miners ETF 2x Shares
Aug 13th 2023,NASDAQ,SCAQ,Stratim Cloud Acquisition
Aug 13th 2023,NYSE,AZRE,Azure Power Global
Aug 12th 2023,NASDAQ,MEOA,Minority Equality Opportunities Acquisition
Aug 11th 2023,NYSE,HWKZ,Hawks Acquisition
Nov 13th 2025,NYSEMKT,MULT,Franklin Multisector Income ETF
Nov 13th 2025,NYSE,BBBY.WS,BBBY-WS
Nov 13th 2025,NYSE,MET.P.A,MetLife Inc. Preferred Series A Floating Rate
Nov 13th 2025,NYSE,MET.P.E,MetLife Inc. Depositary shares Series E
Nov 13th 2025,NYSE,MET.PF,MetLife Inc Preferred Stock Series F
Nov 9th 2024,NASDAQ,XELAP,Exela Technologies Inc Preferred Series B
Nov 9th 2024,NASDAQ,XELA,Exela Technologies
Nov 9th 2024,NASDAQ,TWOU,2U
Nov 9th 2024,NASDAQ,SFTGQ,Shift Technologies
Nov 9th 2024,NASDAQ,HMNF,HMN Financial
Nov 8th 2024,NASDAQ,LILMW,Lilium Equity Warrants
Nov 8th 2024,NASDAQ,UCBIO,United Community Banks
Nov 8th 2024,NASDAQ,ZLS,Zalatoris II Acquisition
Nov 8th 2024,NYSE,SBXD.WS,SBXD-WS
Nov 8th 2024,NASDAQ,FIACU,Focus Impact Acquisition Corp Unit
Nov 8th 2024,NYSE,CPSN,Calamos S&P 500 Structured Alt Protection ETF - November
Nov 7th 2024,NYSE,VGR,Vector Group
Apr 5th 2024,NYSE,EXPR,Express
Apr 5th 2024,NASDAQ,KYCH,Keyarch Acquisition
Apr 5th 2024,NYSEMKT,AAU,Almaden Minerals
Apr 4th 2024,NASDAQ,MBTC,Nocturne Acquisition
Apr 4th 2024,NASDAQ,KNTE,Kinnate Biopharma
Apr 4th 2024,NASDAQ,ASCA,ASPAC I Acquisition
Apr 3rd 2024,NYSEARCA,YUMY,VanEck ETF Trust - VanEck Future of Food ETF
Apr 3rd 2024,NYSE,DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund
Apr 3rd 2024,NASDAQ,APAC,StoneBridge Acquisition
Apr 2nd 2024,NASDAQ,AMNB,American National Bankshares
Apr 2nd 2024,NYSEMKT,MIMO,Airspan Networks Holdings
Apr 2nd 2024,NYSE,CPE,Callon Petroleum
Apr 2nd 2024,NASDAQ,NTHI,NeOnc Technologies Holdings
Apr 2nd 2024,NASDAQ,MCAF,Mountain Crest Acquisition Corp IV
Apr 2nd 2024,NASDAQ,CSTR,CapStar Financial Holdings
Apr 2nd 2024,NASDAQ,DSKE,Daseke
Apr 1st 2024,NASDAQ,CWBC,Community West Bancshares
Apr 1st 2024,NYSE,WNNR,Andretti Acquisition
Apr 1st 2024,NASDAQ,GTH,Genetron Holdings
Oct 22nd 2022,NASDAQ,PRME,Prime Medicine
Oct 19th 2022,NYSE,EQD,Equity Distribution Acquisition
Oct 19th 2022,NASDAQ,TYME,Tyme Technologies
Oct 18th 2022,NYSE,SFE,Safeguard Scientifics
Oct 16th 2022,NASDAQ,USAK,USA Truck
Oct 16th 2022,NASDAQ,HLG,Hailiang Education Group
Oct 15th 2022,NYSE,CTT,CatchMark Timber Trust
Oct 15th 2022,NASDAQ,MANT,Mantech International
Oct 14th 2022,NYSEARCA,LRND,IndexIQ ETF Trust - IQ U.S. Large Cap R&D Leaders ETF
Oct 14th 2022,NASDAQ,HMTV,Hemisphere Media Group
Oct 14th 2022,NYSEMKT,GPL,Great Panther Mining
Oct 14th 2022,NYSEARCA,WRND,IndexIQ ETF Trust - IQ Global Equity R&D Leaders ETF
Oct 13th 2022,NASDAQ,ALJJ,Alj Regional Holdings
Oct 13th 2022,NASDAQ,KNTK,Kinetik Holdings
Jun 4th 2025,NASDAQ,ORGS,Orgenesis
May 28th 2025,NYSE,TDS.P.U,TDS-P-U
May 27th 2025,NASDAQ,WIMI,WiMi Hologram Cloud
May 27th 2025,NASDAQ,RCON,Recon Technology
May 25th 2025,NASDAQ,QRTEP,Qurate Retail
May 25th 2025,NASDAQ,NAYA,NAYA Biosciences
May 25th 2025,NYSEARCA,MPAY,Akros Monthly Payout ETF
Feb 26th 2025,NASDAQ,TWCUX,ULTRA FUND INVESTOR CLASS
Feb 26th 2025,NASDAQ,SLMCX,COLUMBIA SELIGMAN COMMUNICATIONS AND INFORMATION FUND COLUMBIA SELIGMAN COMMUNICATIONS AND INFORMATION FUND
Feb 26th 2025,NASDAQ,QLENX,AQR LONG-SHORT EQUITY FUND
Jan 22nd 2025,NYSE,SQ,SQ
Jan 21st 2025,NASDAQ,MTEM,Molecular Templates
Jan 21st 2025,NASDAQ,FISV,Fiserv
Jan 21st 2025,NYSE,WEL.UN,Integrated Wellness Acquisition
Jan 21st 2025,NYSE,TTP,Tortoise Pipeline And Energy Closed Fund
Nov 7th 2024,NASDAQ,NVOS,Novo Integrated Sciences
Nov 5th 2024,NASDAQ,FIACW,Focus Impact Acquisition Corp. Warrant
Nov 5th 2024,NYSEMKT,ENSV,Enservco
Nov 4th 2024,NYSEARCA,AEMB,American Century Emerging Markets Bond ETF
Nov 4th 2024,NASDAQ,EMLD,FTAC Emerald Acquisition
Nov 4th 2024,NYSE,PNM,PNM Resources
Nov 4th 2024,NASDAQ,RPHM,Reneo Pharmaceuticals
Nov 4th 2024,NASDAQ,LCAPW,Lionheart Acquisition Corporation II
Nov 3rd 2024,NASDAQ,BIOL,BIOLASE
Mar 29th 2024,NYSEARCA,EVXX,ETF Series Solutions Trust - Defiance Pure Electric Vehicle ETF
Mar 29th 2024,NYSE,PGTI,PGT Innovations
Mar 28th 2024,NASDAQ,JOAN,JOANN
Mar 28th 2024,NYSE,TWOA,two
Mar 27th 2024,NASDAQ,LIBY,Liberty Resources Acquisition
Mar 26th 2024,NYSE,CURO,CURO Group Holdings
Mar 26th 2024,NYSE,FSR,Fisker
Mar 26th 2024,NASDAQ,DWAC,Digital World Acquisition
Mar 26th 2024,NASDAQ,SOLO,Electrameccanica Vehicles
Mar 26th 2024,NYSEARCA,NGE,Global X Funds - Global X MSCI Nigeria ETF
Mar 25th 2024,NYSEMKT,KIQ,Kelso Technologies
Mar 25th 2024,NYSE,VJET,voxeljet AG
Mar 25th 2024,NASDAQ,CBAY,Cymabay Therapeutics
Mar 22nd 2024,NYSEARCA,EGPT,VanEck ETF Trust - VanEck Egypt Index ETF
Mar 22nd 2024,NASDAQ,PEPL,PepperLime Health Acquisition
Mar 22nd 2024,NASDAQ,ADOC,Edoc Acquisition
Mar 20th 2024,NYSE,AYX,Alteryx
Mar 19th 2024,NASDAQ,SPLK,Splunk
Nov 13th 2025,NYSEMKT,RAUS,RACWI US ETF
May 24th 2025,NASDAQ,WINV,WinVest Acquisition
May 24th 2025,NASDAQ,ONVO,Organovo Holdings
May 24th 2025,NASDAQ,IXAQF,IXAQF
May 24th 2025,NASDAQ,GLLI,Globalink Investment
May 24th 2025,NASDAQ,AIMBU,Aimfinity Investment Corp. I Subunit
May 24th 2025,NASDAQ,AIMAW,Aimfinity Investment Corp. I Warrant
Feb 26th 2025,NASDAQ,MWTRX,METROPOLITAN WEST TOTAL RETURN BOND FUND
Mar 19th 2024,NYSEARCA,OWNS,Impact Shares Trust I - Impact Shares Affordable Housing MBS ETF
Mar 19th 2024,NASDAQ,BKCC,BlackRock Capital Investment
Mar 19th 2024,NASDAQ,KRTX,Karuna Therapeutics
Mar 18th 2024,NASDAQ,CYT,Cyteir Therapeutics
Mar 18th 2024,NYSE,CTOS,Custom Truck One Source
Mar 15th 2024,NYSE,TGH,Textainer Group Holdings
Mar 15th 2024,NYSEARCA,KGRO,KraneShares Trust - KraneShares China Innovation ETF
Mar 15th 2024,NYSEARCA,KBND,KraneShares Trust - KraneShares Bloomberg China Bond Inclusion Index ETF
Mar 15th 2024,NYSEARCA,KSET,KraneShares Trust - KraneShares Global Carbon Offset Strategy ETF
Mar 15th 2024,NYSEARCA,KBUY,KraneShares Trust - KraneShares CICC China Consumer Leaders Index ETF
Mar 15th 2024,NASDAQ,DHCA,DHC Acquisition
Mar 14th 2024,NASDAQ,ALTU,Altitude Acquisition
Mar 14th 2024,NYSEARCA,DBGR,DBX ETF Trust - Xtrackers MSCI Germany Hedged Equity ETF
Mar 14th 2024,NYSEARCA,CN,DBX ETF Trust - Xtrackers MSCI All China Equity ETF
Mar 14th 2024,NYSEARCA,ASHX,DBX ETF Trust - Xtrackers MSCI China A-Inclusion Equity ETF
Mar 13th 2024,NASDAQ,SNCE,Science 37 Holdings
Mar 13th 2024,NASDAQ,SOVO,Sovos Brands
Mar 12th 2024,NASDAQ,HARP,Harpoon Therapeutics
Mar 12th 2024,NASDAQ,LBBB,Lakeshore Acquisition II
Mar 12th 2024,NASDAQ,TGVC,TG Venture Acquisition
Mar 12th 2024,NASDAQ,LIAN,LianBio
Mar 12th 2024,NASDAQ,FAZE,FaZe Holdings
Mar 12th 2024,NASDAQ,EAC,Edify Acquisition
Jan 21st 2025,NYSE,RCFA.UN,RCF Acquisition
Jan 21st 2025,NYSE,PMT.P.C,PMT-P-C
Jan 21st 2025,NYSE,PHYT,Pyrophyte Acquisition
Jan 21st 2025,NYSE,OBDE,Blue Owl Capital Corporation III
Jan 21st 2025,NYSE,NTG,Tortoise MLP Closed Fund
Jan 21st 2025,NYSE,NDP,Tortoise Energy Independence Closed Fund
Jan 21st 2025,NYSE,NAPA,Duckhorn Portfolio
Jan 21st 2025,NYSE,GEAR,Revelyst
Jan 21st 2025,NYSE,ECG.WI,ECG-WI
Jan 20th 2025,NASDAQ,JXJT,JX Luxventure
Jan 20th 2025,NASDAQ,CYTO,Altamira Therapeutics
Jan 20th 2025,NYSE,OUST.WTA,Ouster
Jan 20th 2025,NYSE,PRIF.P.G,PRIF-P-G
Jan 20th 2025,NYSE,OUST.WT,Ouster
Jan 20th 2025,NASDAQ,TLX_old,Telix Pharmaceuticals Limited American Depositary Shares
Jan 20th 2025,NASDAQ,TCJH,Top KingWin
Jan 20th 2025,NASDAQ,MITAW,Coliseum Acquisition Corp. Warrant
Jan 19th 2025,NYSE,ORAN,Orange
Jan 19th 2025,NYSEARCA,RENW,Harbor Energy Transition Strategy ETF
Jan 19th 2025,NYSEARCA,IBDP,iShares iBonds Dec 2024 Term Corporate ETF
Jan 19th 2025,NYSE,LEV,Lion Electric
Jan 19th 2025,NASDAQ,IBTE,iShares iBonds Dec 2024 Term Treasury ETF
Jan 19th 2025,NASDAQ,CDAQU,Compass Digital Acquisition Corp Unit
Jan 19th 2025,NASDAQ,BROGW,Brooge Energy
Nov 3rd 2024,NYSE,EVA,Enviva Partners
Nov 3rd 2024,NYSE,AAN,The Aaron's
Nov 3rd 2024,NASDAQ,VWE,Vintage Wine Estates
Nov 2nd 2024,NASDAQ,LCW,Learn CW Investment Corporation
Nov 2nd 2024,NASDAQ,BETSF,Bit Brother
Nov 2nd 2024,NASDAQ,AUGX,Augmedix
Nov 2nd 2024,NASDAQ,CDAQW,Compass Digital Acquisition Corp. Warrant
Nov 2nd 2024,NASDAQ,DCFCQ,Tritium DCFC
Nov 2nd 2024,NASDAQ,DCFWQ,Tritium DCFC
Nov 2nd 2024,NYSE,LCW.UN,Learn CW Investment
Nov 1st 2024,NASDAQ,CHKEZ,Chesapeake Energy Corporation
Nov 1st 2024,NASDAQ,RCRT,Recruiter.Com Group
Nov 1st 2024,NASDAQ,XFINW,ExcelFin Acquisition Corp Warrant
Nov 1st 2024,NASDAQ,ZBIO_old,"Zenas BioPharma, Inc. Common Stock"
Nov 1st 2024,NYSEARCA,BNE,Blue Horizon BNE ETF
Nov 1st 2024,NYSEARCA,LSST,Natixis Loomis Sayles Short Duration Income
Nov 1st 2024,NASDAQ,EMLDU,FTAC Emerald Acquisition Corp Unit
Nov 1st 2024,NASDAQ,HHGCW,HHG Capital Corporation Warrant
Oct 31st 2024,NASDAQ,AVHIU,Achari Ventures Holdings Corp I Unit
Oct 30th 2024,NYSE,PWSC,Powerschool Holdings
Oct 30th 2024,NYSEMKT,GMOI,The 2023 ETF Series Trust II
Oct 30th 2024,NYSEMKT,GMOV,The 2023 ETF Series Trust II
Oct 30th 2024,NYSE,SWN,Southwestern Energy
Oct 30th 2024,NASDAQ,RCRTW,Recruiter.com Group Inc. Warrant
Oct 30th 2024,NYSE,SITC.WI,SITC-WI
Oct 29th 2024,NYSE,PG,Procter & Gamble
Oct 29th 2024,NYSE,SPCE,Virgin Galactic Holdings
Oct 29th 2024,NYSE,ZPTAW,Zapata Computing Holdings Inc. Warrant
Oct 29th 2024,NASDAQ,ZPTA,Zapata Computing Holdings Inc. Common Stock
Oct 29th 2024,NYSE,PHM,PulteGroup
Oct 27th 2024,NYSEARCA,SSLY,Syntax Stratified SmallCap ETF
Oct 27th 2024,NYSEMKT,SGE,Strong Global Entertainment
Oct 27th 2024,NYSEARCA,KDIV,KraneShares Trust - KraneShares S&P Pan Asia Dividend Aristocrats ETF
Oct 27th 2024,NYSEARCA,KFVG,KraneShares CICC China 5G & Semiconductor Index ETF
Oct 27th 2024,NYSEARCA,KMET,KraneShares Trust - KraneShares Electrification Metals Strategy ETF
Oct 27th 2024,NYSEARCA,SMDY,Syntax ETF Trust - Syntax Stratified MidCap ETF
Oct 27th 2024,NYSEARCA,SYUS,Syntax Stratified U.S. Total Market ETF
Oct 27th 2024,NASDAQ,SLNA,Selina Hospitality
Oct 27th 2024,NASDAQ,NICK,Nicholas Financial
Oct 27th 2024,NASDAQ,CALT,Calliditas Therapeutics
Oct 27th 2024,NASDAQ,ASTSW,AST SpaceMobile
Oct 27th 2024,NYSE,O.P,Realty Income Corporation
Oct 27th 2024,NYSE,CSR.PC,Investors Real Estate Trust
Jan 19th 2025,NYSEARCA,INNO,Harbor Disruptive Innovation ETF
Jan 19th 2025,NYSE,NR,Newpark Resources
Jan 18th 2025,NASDAQ,CFFSW,CF Acquisition Corp. VII Warrant
Jan 18th 2025,NASDAQ,PRLHW,Pearl Holdings Acquisition Corp Warrant
Jan 18th 2025,NASDAQ,PFMT,Performant Financial Corporation
Jan 18th 2025,NASDAQ,LUXHP,LuxUrban Hotels Inc. 13.00% Series A Cumulative Redeemable Preferred Stock
Jan 18th 2025,NASDAQ,LUXH,LuxUrban Hotels
Jan 18th 2025,NASDAQ,LFLYW,Leafly Holdings
Jan 18th 2025,NASDAQ,LFLY,Leafly Holdings
Jan 18th 2025,NASDAQ,IVCBW,Investcorp Europe Acquisition Corp I Warrant
Jan 18th 2025,NYSEARCA,GFOF,Grayscale Future of Finance ETF
Jan 18th 2025,NASDAQ,AKTS,Akoustis Technologies
Mar 8th 2024,NYSEARCA,CYA,Simplify Exchange Traded Funds - Simplify Tail Risk Strategy ETF
Mar 8th 2024,NASDAQ,SAGA,Sagaliam Acquisition
Mar 7th 2024,NYSE,BODY,Beachbody Company Inc (The)
Mar 7th 2024,NASDAQ,RCAC,Revelstone Capital Acquisition
Mar 7th 2024,NASDAQ,LCA,Landcadia Holdings IV
Mar 7th 2024,NASDAQ,GMBL,Esports Entertainment Group
Mar 7th 2024,NASDAQ,RNLC,First Trust Exchange-Traded Fund VI - First Trust Bloomberg Shareholder Yield ETF
Mar 7th 2024,NASDAQ,NEPT,Neptune Wellness Solutions
Mar 7th 2024,NASDAQ,CPSI,TruBridge
Mar 7th 2024,NYSE,PEAK,Healthpeak Properties
Mar 7th 2024,NYSEMKT,AMDI,Amphitrite Digital
Mar 7th 2024,NASDAQ,CRGE,Charge Enterprises
Mar 7th 2024,NYSEARCA,GLDX,USCF ETF Trust - USCF Gold Strategy Plus Income Fund
Mar 6th 2024,NYSE,BFX,BowFlex
Mar 5th 2024,NASDAQ,NYX,Nyiax
Mar 5th 2024,NASDAQ,VAQC,Vector Acquisition Corp II
Mar 10th 2023,NASDAQ,BABY,PishPosh
Mar 10th 2023,NASDAQ,CTIC,CTI BioPharma
Mar 10th 2023,NYSE,HZN,Horizon Global
Mar 8th 2023,NASDAQ,CNNB,Cincinnati Bancorp
Mar 5th 2023,NYSE,MIT,Mason Industrial Technology
Mar 5th 2023,NASDAQ,SCMA,Seaport Calibre Materials Acquisition
Mar 5th 2023,NASDAQ,HYRE,HyreCar
Mar 5th 2023,NASDAQ,BIOT,Biotech Acquisition
Mar 5th 2023,NYSE,CEA,China Eastern Airlines Corporation
Mar 5th 2023,NYSE,STOR,Store Capital
Mar 5th 2023,NYSE,ZNH,China Southern Airlines
Mar 5th 2023,NASDAQ,AHPI,Allied Healthcare Product
Mar 4th 2023,NASDAQ,CALA,Calithera Biosciences
Mar 4th 2023,NASDAQ,DTRT,DTRT Health Acquisition
Mar 4th 2023,NASDAQ,KNBE,KnowBe4
Mar 4th 2023,NYSEARCA,KSCD,KraneShares Trust - KFA Small Cap Quality Dividend Index ETF
Mar 4th 2023,NYSEARCA,KLCD,KraneShares Trust - KFA Large Cap Quality Dividend Index ETF
Mar 4th 2023,NYSE,IVC,Invacare
Mar 3rd 2023,NASDAQ,PFHD,Professional Holding
Mar 3rd 2023,NYSE,APN,Apeiron Capital Investment
Mar 3rd 2023,NYSE,SJI,South Jersey Industries
Jan 17th 2025,NYSE,CTLT,Catalent
Jan 17th 2025,NYSE,CGMM,Capital Group Equity ETF Trust I
Mar 31st 2025,NASDAQ,PANG,Leverage Shares 2X Long PANW Daily ETF
Feb 26th 2025,NASDAQ,FMIJX,INTERNATIONAL FUND INTERNATIONAL FUND INVESTOR CLASS
Feb 26th 2025,NASDAQ,FLCSX,FIDELITY LARGE CAP STOCK FUND FIDELITY LARGE CAP STOCK FUND
Feb 26th 2025,NASDAQ,FDSVX,FIDELITY GROWTH DISCOVERY FUND FIDELITY GROWTH DISCOVERY FUND
Mar 4th 2024,NASDAQ,LSBK,Lake Shore Bancorp
Mar 4th 2024,NASDAQ,ONTO,Onto Innovation
Mar 4th 2024,NASDAQ,PALI,Palisade Bio
Mar 4th 2024,NYSE,AHC,A.H. Belo
Mar 4th 2024,NYSE,AEP,American Electric Power
Mar 4th 2024,NYSE,SAM,Boston Beer
Mar 4th 2024,NYSE,COE,51 Talk Online Education Group
Mar 4th 2024,NYSE,HES,Hess Corporation
Mar 4th 2024,NYSEARCA,ITDD,iShares Trust - iShares LifePath Target Date 2040 ETF
Mar 4th 2024,NYSEARCA,ITDC,iShares Trust - iShares LifePath Target Date 2035 ETF
Mar 4th 2024,NASDAQ,TGLS,Tecnoglass
Mar 4th 2024,NASDAQ,VCEL,Vericel
Mar 4th 2024,NASDAQ,WERN,Werner Enterprises
Mar 4th 2024,NASDAQ,WETF,Wisdomtree Investments
Mar 4th 2024,NASDAQ,GNUS,Genius Brands International
Mar 4th 2024,NASDAQ,POLA,Polar Power
Mar 4th 2024,NYSEMKT,POL,Polished.com
Mar 4th 2024,NYSEMKT,RYDE,Ryde Group
Nov 12th 2025,NASDAQ,SATA,"Strive, Inc. Variable Rate Series A Perpetual Preferred Stock"
Oct 26th 2024,NASDAQ,CHKEW,Chesapeake Energy Corporation
Oct 26th 2024,NASDAQ,CHKEL,Chesapeake Energy Corporation
Oct 26th 2024,NASDAQ,ACACU,Acri Capital Acquisition Corporation Unit
Oct 26th 2024,NASDAQ,ACAC,Acri Capital Acquisition Corporation
Oct 26th 2024,NYSE,CSR.P.C,CSR-P-C
Oct 26th 2024,NYSE,DOMA,Doma Holdings
Oct 26th 2024,NYSE,NFYS,Enphys Acquisition
Oct 26th 2024,NASDAQ,SILK,Silk Road Medical
Oct 25th 2024,NASDAQ,TOPT,iShares Trust
Oct 25th 2024,NASDAQ,SUNSV,"Sunrise Realty Trust, Inc. Common Stock When-Issued"
Oct 25th 2024,NASDAQ,PRFT,Perficient
Oct 25th 2024,NASDAQ,INGM,Ingram Micro Holding Corporation
Oct 25th 2024,NASDAQ,CHUY,Chuy's Holdings
Oct 25th 2024,NASDAQ,AMSWA,American Software
Oct 25th 2024,NYSE,FTCHF,Farfetch
Oct 24th 2024,NYSEMKT,BLUA,Blueriver Acquisition
Oct 24th 2024,NASDAQ,SIRI,Sirius XM Holding
Oct 24th 2024,NASDAQ,PAYOW,Payoneer Global Inc. Warrant
Oct 24th 2024,NASDAQ,MYMD,MyMD Pharmaceuticals
Oct 24th 2024,NASDAQ,HHGCR,HHG Capital Corporation Rights
Oct 23rd 2024,NYSE,FAM,First Trust/Aberdeen Global Opportunity Income Closed Fund
Oct 23rd 2024,NASDAQ,BAI,BlackRock ETF Trust
Oct 23rd 2024,NASDAQ,ASCBW,A SPAC II Acquisition Corp. Warrant
Oct 20th 2024,NYSE,BIG,Big Lots
Oct 20th 2024,NASDAQ,NNAGU,99 Acquisition Group Inc. Unit
